SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,StartDagCtr,StartVeckodag,StartDag,StartAr,StartVH,StartFNTid,UrvalStartTid,TmpRegatta,TmpOrganizer,TmpRace,TmpRegattaName
145,09/03/11 00:00:00,12:00-12:30,24,145,Lör,09/03/11 00:00:00,2011,H,2,12:00-12:30,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
146,09/03/11 00:00:00,07:00-07:30,12,146,Lör,09/03/11 00:00:00,2011,H,3,07:00-07:30,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
147,09/02/11 00:00:00,12:00-20:00,48,147,Fre,09/02/11 00:00:00,2011,H,1,12:00-20:00,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
150,08/30/11 00:00:00,12:00-20:00,120,150,Tis,08/30/11 00:00:00,2011,H,1,12:00-20:00,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
153,09/03/11 00:00:00,11:30-12:00,24,153,Lör,09/03/11 00:00:00,2011,H,6,16:00-16:30,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
154,09/03/11 00:00:00,06:30-07:00,12,154,Lör,09/03/11 00:00:00,2011,H,7,06:30-07:00,Sthlm-2011H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2011 i Stockholm
155,06/02/12 00:00:00,12:00-12:30,24,155,Lör,06/02/12 00:00:00,2012,V,2,12:00-12:30,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
155,06/02/12 00:00:00,12:00-12:30,12,155,Lör,06/02/12 00:00:00,2012,V,2,12:00-12:30,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
156,06/02/12 00:00:00,07:00-07:30,12,156,Lör,06/02/12 00:00:00,2012,V,3,07:00-07:30,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
157,06/01/12 00:00:00,12:00-20:00,48,157,Fre,06/01/12 00:00:00,2012,V,1,12:00-20:00,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
158,05/31/12 00:00:00,12:00-20:00,72,158,Tors,05/31/12 00:00:00,2012,V,1,12:00-20:00,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
162,06/09/12 00:00:00,07:00-07:30,12,162,Lör,06/09/12 00:00:00,2012,V,3,07:00-07:30,Sthlm-2012V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2012 i Stockholm
164,09/01/12 00:00:00,07:00-07:30,12,164,Lör,09/01/12 00:00:00,2012,H,3,07:00-07:30,Sthlm-2012H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2012 i Stockholm
165,09/01/12 00:00:00,12:00-12:30,24,165,Lör,09/01/12 00:00:00,2012,H,2,12:00-12:30,Sthlm-2012H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2012 i Stockholm
166,08/31/12 00:00:00,12:00-20:00,48,166,Fre,08/31/12 00:00:00,2012,H,1,12:00-20:00,Sthlm-2012H,Svenska Kryssarklubbens Stockholmskrets,Höstseglingen ,Höstseglingen 2012 i Stockholm
170,06/01/13 00:00:00,07:00-07:30,12,170,Lör,06/01/13 00:00:00,2013,V,3,07:00-07:30,Sthlm-2013V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2013 i Stockholm
170,06/01/13 00:00:00,12:00-12:30,24,170,Lör,06/01/13 00:00:00,2013,V,3,07:00-07:30,Sthlm-2013V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2013 i Stockholm
171,06/01/13 00:00:00,12:00-12:30,24,171,Lör,06/01/13 00:00:00,2013,V,2,12:00-12:30,Sthlm-2013V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2013 i Stockholm
172,05/31/13 00:00:00,12:00-20:00,48,172,Fre,05/31/13 00:00:00,2013,V,1,12:00-20:00,Sthlm-2013V,Svenska Kryssarklubbens Stockholmskrets,Vårseglingen ,Vårseglingen 2013 i Stockholm
