SeglingNr,SeglingRegistrerandeKrets,SeglingFNStart,SeglingStartDag,SeglingStartTid,SeglingPeriod,SeglingFNBoatIndivid,SeglingBåtIndivid,SeglingBåtTyp,SeglingFNStartpunkt,SeglingStartnr,SeglingÖvertid,SeglingTotalDist,SeglingAvdrag,SeglingGodkDist,SeglingSxkTal,SeglingPlakatDist,SeglingEfteranmäld,SeglingEjStart,SeglingBrutit,SeglingFiktiv,SeglingÅr,SeglingVH,SeglingLåst,SeglingDeltarFest,SeglingDeltarFestNotering,SeglingBetalt,SeglingBetaltBelopp,SeglingKorrDistans
1063,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,80,"Fiore","Albin Cumulus",999,113,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0800000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1064,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,545,"Divina","Dixie 27",999,107,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0300000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1066,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,545,"Divina","Dixie 27",999,108,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0300000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1067,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,28,"Filur","H-båt",999,112,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1068,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,7,"Rödnäbba","RB 98",999,122,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1070,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,95,"Lady Hultman","Sunwind 26",999,115,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1071,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",12,581,"Ran","Comfort 30",999,22,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1072,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,509,"Busy Bee","Dominant 95",999,16,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1074,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,509,"Busy Bee","Dominant 95",999,18,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1075,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,570,"Agda","Scanmar 33",999,15,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1076,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,49,"Aquavita","Comfort 30",580,73,20,1.0409999999999999e+02,2.8999999999999999e+00,1.0120000000000000e+02,1.0900000000000001e+00,9.2799999999999997e+01,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1077,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,537,"Lenetta","Scampi",540,56,-18,1.1650000000000000e+02,0.0000000000000000e+00,1.1650000000000000e+02,1.0900000000000001e+00,1.0690000000000001e+02,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1079,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,7,"Rödnäbba","RB 98",555,10,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1081,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,590,"Blåklucka","X-332",555,48,64,1.5250000000000000e+02,1.3600000000000000e+01,1.3890000000000001e+02,1.2400000000000000e+00,1.1200000000000000e+02,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1082,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,539,"Sjölek","Mamba 311",999,124,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1083,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,567,"Mon-Amie","Scampi",999,119,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1084,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,184,"Per-L-Ann","Shipman 28",537,131,-13,9.3900000000000006e+01,0.0000000000000000e+00,9.3900000000000006e+01,1.0400000000000000e+00,9.0299999999999997e+01,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1085,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,589,"Tarantella","Shipman 28",999,132,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0400000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1640,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,644,"Yaila","Bavaria 33C",555,47,-40,1.0570000000000000e+02,0.0000000000000000e+00,1.0570000000000000e+02,1.1299999999999999e+00,9.3500000000000000e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1086,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,568,"Medvind","Bavaria 37 Cruiser",540,133,39,1.5559999999999999e+02,8.4000000000000004e+00,1.4719999999999999e+02,1.2000000000000000e+00,1.2270000000000000e+02,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1087,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,594,"Aquarelle","Scanmar 33",580,134,-103,6.6700000000000003e+01,0.0000000000000000e+00,6.6700000000000003e+01,1.1299999999999999e+00,5.9000000000000000e+01,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1088,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,184,"Per-L-Ann","Shipman 28",999,135,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0400000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1089,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,587,"Ingrid IV","Albin Cirrus",999,136,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1090,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,484,"Sjöugglan","Albin Stratus",540,137,-65,2.0100000000000000e+02,0.0000000000000000e+00,2.0100000000000000e+02,1.1699999999999999e+00,1.7180000000000001e+02,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1094,"Stockholm",54,"06/02/07 00:00:00","07:00-07:30",12,2,"Liberty","Albin Vega",555,141,-28,5.0899999999999999e+01,0.0000000000000000e+00,5.0899999999999999e+01,1.0000000000000000e+00,5.0899999999999999e+01,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1095,"Stockholm",54,"06/02/07 00:00:00","07:00-07:30",12,597,"Sofie","Omega 28",540,142,-50,3.6600000000000001e+01,0.0000000000000000e+00,3.6600000000000001e+01,1.0700000000000001e+00,3.4200000000000003e+01,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1096,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,595,"Piquero","Inferno 31",580,143,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1098,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,553,"Green Pearl","Marieholm 32",999,145,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1099,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,553,"Green Pearl","Marieholm 32",999,146,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1100,"Stockholm",56,"06/01/07 00:00:00","12:00-20:00",48,136,"Bon-Bon","Mixer CR",999,147,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1599999999999999e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1101,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,539,"Sjölek","Mamba 311",999,148,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1102,"Stockholm",66,"05/31/08 00:00:00","12:00-12:30",24,128,"Giggle","Linjett 32 MH",999,149,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1103,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,62,"Pierina","Cutlass 27",999,150,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1104,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,570,"Agda","Scanmar 33",999,151,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1105,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,465,"Ester","Sky Sail 28 24",999,152,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0400000000000000e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1106,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,179,"Mareld","Scanmar 35",999,153,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1399999999999999e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1107,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,497,"Hållidej","Scampi",999,154,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1108,"Stockholm",55,"06/02/07 00:00:00","12:00-12:30",24,549,"Frida","Havsfidra",999,155,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.0000000000000004e-01,0.0000000000000000e+00,1,0,0,0,"2007","V",1,0,,0,0,0.0000000000000000e+00
1109,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,5,"Fri","Sveakryssare",555,30,44,1.3409999999999999e+02,8.1999999999999993e+00,1.2590000000000001e+02,1.1299999999999999e+00,1.1140000000000001e+02,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1641,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,685,"Blå Tåget","RJ 85",585,68,10,9.7400000000000006e+01,1.3999999999999999e+00,9.6000000000000000e+01,1.0300000000000000e+00,9.3200000000000003e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1642,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,687,"Sanibel","Linjett 33",555,41,-20,1.2050000000000000e+02,0.0000000000000000e+00,1.2050000000000000e+02,1.1699999999999999e+00,1.0300000000000000e+02,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1160,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,610,"Sissela af Böljeby","Swan 36 S&S",540,25,-94,1.2250000000000000e+02,0.0000000000000000e+00,1.2250000000000000e+02,1.1299999999999999e+00,1.0840000000000001e+02,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1161,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,199,"Poseidon","Scanmar 345",555,35,-715,6.9900000000000006e+01,6.9900000000000006e+01,0.0000000000000000e+00,1.1699999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1162,"Stockholm",60,"09/01/07 00:00:00","07:00-07:30",12,103,"Caramell","Mamba 36",620,16,-30,5.6200000000000003e+01,0.0000000000000000e+00,5.6200000000000003e+01,1.2000000000000000e+00,4.6799999999999997e+01,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1164,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,570,"Agda","Scanmar 33",580,42,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1165,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,147,"Ichi Ban","Aphrodite 25 järn",580,51,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0500000000000000e+00,0.0000000000000000e+00,0,0,1,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1166,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,55,"Spindrifter","Lord Helmsman",999,79,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0600000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1167,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,520,"Trotsig","Hanse 315",999,80,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1169,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,558,"Akka V","Najad 360",999,64,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1000000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1170,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,558,"Akka V","Najad 360",999,65,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1000000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1171,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,558,"Akka V","Najad 360",999,66,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1000000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1172,"Stockholm",62,"08/31/07 00:00:00","12:00-20:00",48,195,"Reefer","Ballad",999,6,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0800000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1173,"Stockholm",62,"08/31/07 00:00:00","12:00-20:00",48,108,"Vindälva","Sveakryssare",999,8,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1175,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",540,22,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1176,"Stockholm",60,"09/01/07 00:00:00","07:00-07:30",12,181,"Mezzanotte","Lady Helmsman",580,13,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1599999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1177,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",999,67,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1178,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",999,68,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1179,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",999,69,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1180,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",999,70,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1181,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,611,"Elin Alida","Bruce Roberts 46",999,71,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1182,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,608,"Independence","Sveakryssare",999,74,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1299999999999999e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1184,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,612,"Dröm","Omega 34",580,46,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1599999999999999e+00,0.0000000000000000e+00,0,0,1,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1643,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,724,"White Lady","Bavaria C38",540,24,37,1.0840000000000001e+02,5.5999999999999996e+00,1.0280000000000000e+02,1.2000000000000000e+00,8.5700000000000003e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1644,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,719,"Alcina","Linjett 30 HR",555,26,105,1.0070000000000000e+02,1.4699999999999999e+01,8.6000000000000000e+01,1.0900000000000001e+00,7.8900000000000006e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1185,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,539,"Sjölek","Mamba 311",580,56,-21,1.1820000000000000e+02,0.0000000000000000e+00,1.1820000000000000e+02,1.0900000000000001e+00,1.0840000000000001e+02,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1189,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,539,"Sjölek","Mamba 311",999,76,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1190,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,126,"Snörliv","Conqubin 38 CR",999,78,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2000000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1191,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,569,"Nefele","Hanse 371",580,53,77,1.3640000000000001e+02,1.4600000000000000e+01,1.2180000000000000e+02,1.2500000000000000e+00,9.7400000000000006e+01,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1194,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,539,"Sjölek","Mamba 311",999,83,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1196,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,497,"Hållidej","Scampi",999,85,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1198,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,607,"Vindil","Scampi",999,87,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0900000000000001e+00,0.0000000000000000e+00,0,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1199,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,554,"Potemkin","H-båt",555,88,6,1.0480000000000000e+02,9.0000000000000002e-01,1.0390000000000001e+02,1.0700000000000001e+00,9.7099999999999994e+01,1,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1200,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,557,"Strazz","Albin Stratus",999,89,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1699999999999999e+00,0.0000000000000000e+00,1,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
1202,"Stockholm",61,"09/01/07 00:00:00","12:00-12:30",24,554,"Potemkin","H-båt",999,91,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0700000000000001e+00,0.0000000000000000e+00,1,0,0,0,"2007","H",1,0,,0,0,0.0000000000000000e+00
18,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,18,"Tikiti","H7",458,19,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1499999999999999e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",1,0,,0,0,0.0000000000000000e+00
39,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,39,"Maggie","Wasa 410",555,64,48,1.4290000000000001e+02,9.5299999999999994e+00,1.3337000000000000e+02,1.2900000000000000e+00,1.0340000000000001e+02,0,0,0,0,"2003","V",1,0,,0,0,0.0000000000000000e+00
64,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,65,"Ella","Albin Vega",555,58,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",1,0,,0,0,0.0000000000000000e+00
90,"Stockholm",2,"05/24/03 00:00:00","12:00-12:30",24,90,"Columbine","HR 26",580,81,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","V",0,0,,0,0,0.0000000000000000e+00
124,"Stockholm",7,"08/30/03 00:00:00","07:00-07:30",12,127,"Tarantella","IF",540,13,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
153,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,117,"Glabella","Scanmar 31",540,33,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1200000000000001e+00,0.0000000000000000e+00,0,1,0,0,"2003","H",1,0,,0,0,0.0000000000000000e+00
170,"Stockholm",8,"08/30/03 00:00:00","12:00-12:30",24,124,"Tillie","IF",555,49,0,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0200000000000000e+00,0.0000000000000000e+00,0,0,0,0,"2003","H",0,0,,0,0,0.0000000000000000e+00
1645,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,15,"First Lady","Lady Helmsman II",580,60,24,1.1780000000000000e+02,3.8999999999999999e+00,1.1390000000000001e+02,1.1899999999999999e+00,9.5700000000000003e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1646,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,631,"Maruna II","First 260",555,39,-34,1.1420000000000000e+02,0.0000000000000000e+00,1.1420000000000000e+02,1.0500000000000000e+00,1.0880000000000000e+02,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
1648,"Stockholm",112,"06/05/10 00:00:00","12:00-12:30",24,38,"Sarakina II","Shipman 28",540,23,177,1.0090000000000001e+02,2.4800000000000001e+01,7.6099999999999994e+01,1.0400000000000000e+00,7.3200000000000003e+01,0,0,0,0,"2010","V",1,0,,0,0,0.0000000000000000e+00
